9092,nan,nan
9092,-6.08,6.05
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,-5.97,6.26
9092,-5.89,6.47
9092,nan,nan
9092,nan,nan
9092,-5.77,6.70
9092,nan,nan
9092,-5.70,6.89
9092,-4.87,6.29
9092,-4.94,6.63
9092,nan,nan
9092,nan,nan
9092,-2.20,5.57
9092,-2.47,5.71
9092,nan,nan
9092,-3.06,6.30
9092,-3.47,6.78
9092,-3.72,7.16
9092,-3.95,7.47
9092,-4.05,7.71
9092,-4.18,7.93
9092,-4.21,8.10
9092,-4.16,8.24
9092,nan,nan
9092,nan,nan
9092,-4.15,8.40
9092,-4.12,8.56
9092,-4.03,8.68
9092,-3.71,8.87
9092,-0.25,9.57
9092,-0.29,9.82
9092,nan,nan
9092,-0.17,9.88
9092,-0.06,9.90
9092,nan,nan
9092,nan,nan
9092,0.04,9.98
9092,nan,nan
9092,0.22,9.97
9092,0.32,10.02
9092,0.51,9.97
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,-0.89,6.39
9092,nan,nan
9092,0.83,5.16
9092,2.17,4.31
9092,3.13,3.67
9092,3.84,3.19
9092,4.35,2.85
9092,4.65,2.52
9092,4.92,2.35
9092,5.07,2.22
9092,5.18,2.10
9092,5.22,2.01
9092,5.21,1.95
9092,5.06,1.79
9092,5.00,1.77
9092,4.91,1.75
9092,4.82,1.72
9092,4.77,1.74
9092,4.74,1.77
9092,4.78,1.77
9092,4.76,1.79
9092,4.72,1.81
9092,4.63,1.79
9092,4.49,1.76
9092,4.37,1.73
9092,4.24,1.74
9092,4.07,1.70
9092,3.96,1.70
9092,3.89,1.71
9092,3.83,1.72
9092,3.49,1.53
9092,nan,nan
9092,3.27,1.44
9092,3.04,1.37
9092,2.99,1.43
9092,2.94,1.51
9092,2.83,1.47
9092,nan,nan
9092,2.79,1.57
9092,nan,nan
9092,2.62,1.60
9092,2.51,1.60
9092,2.43,1.61
9092,nan,nan
9092,2.37,1.69
9092,nan,nan
9092,2.13,1.63
9092,1.90,1.54
9092,1.72,1.50
9092,1.63,1.54
9092,1.57,1.59
9092,1.48,1.63
9092,1.44,1.69
9092,1.38,1.72
9092,1.31,1.74
9092,1.27,1.75
9092,1.13,1.69
9092,1.04,1.71
9092,0.93,1.69
9092,0.80,1.69
9092,0.67,1.71
9092,0.48,1.71
9092,0.19,1.57
9092,0.02,1.54
9092,-0.21,1.42
9092,-0.35,1.40
9092,-0.41,1.41
9092,-0.41,1.45
9092,-0.43,1.49
9092,-0.58,1.46
9092,nan,nan
9092,-0.70,1.44
9092,-0.84,1.41
9092,-0.98,1.38
9092,-1.01,1.46
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,-1.48,1.27
9092,-1.78,1.20
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,-4.89,2.71
9092,nan,nan
9092,-7.15,2.89
9092,-8.97,3.08
9092,-10.98,3.25
9092,nan,nan
9092,-12.27,3.57
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,nan,nan
9092,-10.94,3.19
9092,nan,nan
